,id,name,lat,lng,checkinsCount,tipCount,usersCount
3040,4bc9e3cd68f976b01f0d5e83,Cafe du coin,51.49001043029653,-0.19057140250241772,199,3,121
3041,4bfec9d9369476b017dd8c1f,La Pappardella,51.4892296154183,-0.19094475380018125,451,10,225
3042,4ac518bcf964a5209ba220e3,Balans,51.489426815409615,-0.1904153823852539,837,18,457
3043,4b65d678f964a5201d032be3,Kings Kebab House,51.490129,-0.190691,294,6,93
3044,4c419aa8cc410f47db66ab61,Brompton Library,51.490139,-0.188195,86,1,42
3045,4fc2584be4b0730dec844db0,Bolton Gardens,51.48999851786166,-0.1884162784389404,211,0,54
3046,502627a4e4b0a87841de8f3b,Rocco -  Ristorante - Salumeria - Cibi Cotti - Bar,51.489108,-0.19148,177,10,114
3047,4e159ed5c65b14b6ca34d352,Brownie Box,51.489640587926885,-0.1896214485168457,195,7,97
3048,4b3ab4c2f964a5200d6d25e3,Zafash Pharmacy,51.489571,-0.18965571019414615,75,2,46
3049,500eaf06e4b0f585cc2d3bb8,Wetherby Gardens,51.48989105812401,-0.19143754690056716,77,1,18
3050,4c3043fc66e40f471f5cc38b,Caffe Pascucci,51.48995452,-0.190416,260,6,115
3051,5101b3e9e4b065f416dbabbf,Il Calcio,51.48932833849412,-0.1903825906036264,16,1,16
3052,4bfa4e2b5ec320a1c76d8bd3,Bramham Gardens,51.49097901078072,-0.1888668241438094,471,0,87
3053,4ac518c7f964a52070a520e3,Mr Wing,51.48956208333333,-0.190022,126,4,95
3056,4ac518d9f964a520b2a820e3,Bar Japan,51.489244,-0.190946,28,4,20
3057,4e6b0043ae60950955bdf03d,The Mansions,51.49060821533203,-0.19075649976730347,153,1,44
3058,4bc78ac393bdeee1547f37ae,Collingham Apartments Kensington London,51.49239063168122,-0.187928665140473,136,1,67
3059,4c9fba6d542b224b9d1100a0,Chelsea House Hotel,51.488905,-0.19019714999999998,140,2,61
3063,4cd9638f5e1b721e61eb3ed9,Chelsea House,51.490131801138794,-0.1916503324871934,41,0,18
3070,4cc66e5cbe40a35dc5408a4c,City Continental Kensington Hotel,51.490993,-0.193183,239,7,116
3071,4bc78b1a93bdeee1827f37ae,Olympia Hotel,51.48969140664774,-0.194326230764214,139,1,62
3072,513b9213e4b02ba20c72f6d9,The Troubadour Gallery (Upstairs),51.4887960454746,-0.192693952833074,5,0,4
3074,4de232d1e4cd056f743db204,Kempsford Gardens,51.48864388200536,-0.19467633151169858,120,0,23
3075,4bdb004c3904a593ce36489e,Best Western The Boltons Hotel,51.49072935522141,-0.19338492185820744,385,3,152
3076,4fc3f353e4b08acecc5ff1d0,Great Britain,51.491127998247414,-0.1936269472196968,75,0,45
3077,4ac518b6f964a520d2a020e3,Lord Jim Hotel,51.490816,-0.193718,285,9,134
3081,5065bdb0e4b08f044ce62e18,The Bar,51.48953234792679,-0.19427327182110843,8,0,8
3082,51d712f5498ec3d1479438e8,lfcc,51.489200592041016,-0.19333679974079132,3,0,2
3084,4bfcf6618992a593d55dabb0,Aspreys Nails Hollywood Road,51.48917981872596,-0.19334581639217133,5,0,1
3085,51bf1c6c498ee13d139133b2,St Cuthbert with St Matthias,51.489222,-0.193549,18,0,6
3086,4bf128fea09076b053cf29d4,Sabai Leela Health Spa,51.48876733749999,-0.19212204329888985,46,5,31
3087,4da04dddc41ca14388d244a3,Wembar Hotel,51.489125,-0.193504,2,0,2
3088,4deb9b9088774880e33a103a,Reston Waste Management,51.489013,-0.192245,0,0,0
3089,4bc8f14d762beee11cba3d38,Mowbray Court Hotel London,51.491008,-0.193881,131,0,54
3090,4bc9abc1fb84c9b672631b3e,Kernel Brewery,51.49576905259232,-0.06868946407339725,1006,18,491
3091,4af576bbf964a5203bf921e3,Monmouth Coffee Company,51.49589967008447,-0.06844997406005858,701,20,304
3092,4f367378e4b0d3ab5062d71a,The Butchery,51.49563573751177,-0.06855712900334289,193,1,63
3093,4f7459abe4b0dd96b6c8146a,Little Bread Pedlar,51.495866182970865,-0.06937207450035435,145,7,61
3094,4d754b15d0c737042eaefc17,TeamSport Karting,51.49450364191158,-0.06463050842285156,440,5,406
3095,52341b4711d23f0652deede6,South Eastern Trains,51.495462,-0.067142,7,0,6
3096,4fca033be4b0f82a4b777032,The Ham And Cheese Co,51.49582502420271,-0.06898983890828325,74,0,40
3099,4f9babe8e4b0873b66e77c63,The London Honey,51.495784071587394,-0.06931415651322133,17,0,14
3100,4ba720daf964a520218239e3,Sun Passage,51.49695835193849,-0.06862163543701172,169,0,25
3102,4e783d6fc65b409c46b14afc,Spa Road Station (closed),51.49529802826999,-0.06669952024410988,220,0,36
3103,4e05bc896284d9ee92ca4215,Kappacasein,51.49688249345264,-0.0689787553119456,96,3,52
3104,4be84623947820a1deb1b4db,Iceland,51.492900494621004,-0.06409406661987305,73,0,30
3105,4c30c60e452620a1e0991f0f,St James Church,51.497155808101965,-0.06733421841349399,197,1,64
3106,51726a11e4b010e41e3e3e5f,Natoora,51.495702,-0.068361,26,1,15
3107,4fca0621e4b00af0502ec144,Aubert & Mascoli,51.49657477843845,-0.0688522454080039,18,0,7
3108,50b8ff35e4b07e5a14def7b7,Times Kebab,51.49276717944766,-0.0643103550757899,9,0,2
3109,4bd4314a9854d13a372cff4d,The Gregorian,51.49752608917577,-0.06651878356933594,286,8,145
3110,50ca3b1ce4b0660c82369283,The Co-operative Food,51.49637390916037,-0.06740927696228027,61,2,29
3111,50c1aba8e4b0f848d6413efa,Pete's Bakery,51.4945068359375,-0.06642819941043854,2,0,2
3112,4e996bbe0aaf0a73a1d5235d,Coleman Coffee Roasters,51.49591718206546,-0.06988212742251262,52,1,29
3113,4defce17183822e7cf423a2d,Chez Dawkins,51.4951429958877,-0.0687508707045075,11,0,5
3114,4fc0e390e4b08acaf46a1c30,Bus Stop PH @ Reverdy Road,51.493605045388975,-0.06939854304129442,2,0,2
3115,52c8038b498e75e330f363d0,Oliveology,51.496787,-0.068754,1,0,1
3116,4f1439c7e4b0a6ade305ecb0,Akvo,51.49411821070216,-0.0658714117561756,5,0,2
3117,522b0d58498eb2b22ff54e20,Spa Terminus,51.495771,-0.069843,3,0,3
3118,4f895d9ae4b0ab0c1af14122,The Ice Cream Union,51.49604694880084,-0.06875585068126824,12,0,11
3119,4d6d1944cb7a8cfa8e0a5a79,Teamsport Indoor Karting,51.49496039375941,-0.0648073889701819,17,0,14
3122,4c447914f799e21ec1d6ada2,Bermondsey Spa Gardens,51.49490744632701,-0.07427043185361624,433,5,109
3123,4bfda88ae529c9285043bb8c,Artesian House,51.494218,-0.074326,421,0,24
3124,52467442498e78d20acdc8f8,Café Delamore,51.495851,-0.072407,14,0,4
3125,51e142eb498ec6954bda963b,Brew by Numbers,51.49741425772785,-0.07212726287988776,132,3,97
3126,4ad35afbf964a520eee320e3,Henley Drive,51.494014,-0.073123,29,0,6
3129,4f857e2fe4b08d4037dfb522,Old Jamaica Road Bus Stop,51.497322013960336,-0.07191492138205069,36,0,4
3130,4df389c152b100c2d7fae468,Alscot Road Bus Stop,51.493776,-0.074243,65,2,16
3133,4f0ac93ee4b0ca3a5e9884fd,The Artesian Health Centre,51.49469940803255,-0.07544841253828673,28,0,18
3135,4b75c7b7f964a5202f242ee3,Cafe Amisha,51.495249,-0.076764,259,9,97
3136,4d7f2d734219a1cd027e6fd3,London Displays UK Ltd,51.497778,-0.07287,50,0,4
3137,4d8f63adc1b1721e17214546,Fox And Trumpet,51.496487458629524,-0.07579922676086426,24,3,7
3139,50be5b13e4b09846c21d7269,SE1 3AG,51.495449,-0.076452,26,0,5
3140,50c089b4e4b0d858ec590735,Croydon Coroners Court,51.49299852291884,-0.07417593588873346,2,0,2
3141,5264e4a111d206f2e91842f5,The Grange Dental Surgery,51.493798,-0.074591,4,0,2
3142,4c1e2c95fcf8c9b6e9cdac0b,Kagyu Samye Dzong London,51.49543177761076,-0.07415637243561729,106,2,24
3143,4e7e1ce602d59de1bbee9b05,Golden Delight,51.493633,-0.074148,5,0,3
3145,511bef53e4b06f0b977a0df6,Best One Convenience,51.49347,-0.074008,2,0,1
3147,4f6f5dc9e4b086107860adc8,The Grange Pub,51.4938921412747,-0.07471513494088741,20,0,8
3148,51a715f5498e6cf7d7440db2,Grange Road Practice,51.493548529039295,-0.07458772510053019,2,0,2
3149,4f92909de4b0a510a608fb9f,Cadbury Way,51.493915330902404,-0.0706050432354571,19,0,5
3151,526ab27511d2a44e2e31f51b,Bermondsey project,51.49391074634357,-0.07786757965533003,4,0,3
3152,4d121a1affa1224b15c696ad,Crisis Warehouse,51.493776775387865,-0.07882439569914221,76,2,32
3153,4b2b8c18f964a5206db724e3,Del'Aziz,51.49768624543098,-0.08062530989354964,1384,32,703
3155,4b5b1f29f964a520a3e428e3,Alaska Building,51.494691316692844,-0.07726152875885592,174,2,32
3156,4bcf158fcc8cd13a094ec5cf,Access Self Storage,51.49391990476978,-0.07946570390825525,38,1,17
3157,51627b1de4b07b130a1eca5c,DP The Drinks People,51.494337,-0.078392,4,0,2
3159,4c93bcbf94a0236aeb028612,TfL Bus 453,51.493953491560376,-0.08177541706749727,323,2,130
3161,50cf18a4e412d8037be56bd5,African Volcano,51.500260337704695,-0.07559182110632136,11,0,11
3163,50b86d5ae4b03e0687ba4851,City Link,51.49380750352223,-0.07878449938178095,4,0,4
3165,4c66c1549cedd13a1b8c76a1,The Victoria,51.494423,-0.08048652,167,0,44
3167,515308e5e4b0ed45aa5e7994,Drawing:sculpture,51.495085,-0.07828,5,0,5
3168,526d8e4d11d29f7ee932f4c6,Archie's,51.49687228243892,-0.07706174467971874,7,0,4
3169,52ad9a5111d287ee21e7fbb7,"Banksy - ""Keith Haring Dog & Hoodie""",51.495291716274345,-0.07702871794024804,1,0,1
3170,517b864b498eb2ed7f8c3dba,Little Kickers,51.495539905537434,-0.08207355047141751,11,0,4
3171,4ffc7936e4b0b7b3ad7337de,Drawing Room,51.495121640229925,-0.07813466531865386,7,0,7
3172,4be53d452468c92889cfff42,Andrew Kirby Veterinary Surgeon,51.495067,-0.076279,50,1,25
3173,4e36b352a8092599ee116245,Embassy cafe,51.495496224508194,-0.07916282378121543,10,0,5
3174,4feeebc2e4b0eb7584fcf44e,British Heart Foundation,51.49373029489543,-0.0791339705553493,7,0,6
3175,4c40b7085faf76b0f2404820,Creative IT,51.493924,-0.081057,6,1,6
3176,507be041e4b08ac08f4c2563,F.E. Burman,51.494928,-0.079015,3,0,3
3177,4beeb04fe8c3c928f9f59892,Best Hand Car Wash in UK,51.495273,-0.07696,4,0,3
3178,51e7b5d3498e1decf6e42e98,London Sculpture Workshop,51.49339204135756,-0.07851388478781572,5,0,1
3179,4c3cf39c4bc9a5934f65d371,Southwark Studios,51.495295439507245,-0.07875991929100361,34,1,12
3180,4b5c8600f964a520493429e3,Jam Factory,51.4957326833198,-0.08462905883789062,3863,2,91
3182,528a50de11d269f5ff6f051b,Steam & Rye,51.494964635096174,-0.08322338343638833,3,0,2
3183,4c1c9ca38b3aa5930124995f,The George,51.49518496243775,-0.08370637893676758,166,3,130
3184,4c03c4da187ec928700db67b,The Russian T-34 Tank,51.49294892385458,-0.08263617753982544,428,6,117
3185,4c7653b43adda1434da609af,Miloco The Bridge Studios,51.494353,-0.083208,17,0,12
3187,4e883fb049019c0e2f8fae60,haddon hall,51.4946,-0.0826,1,0,1
3188,4ac518dff964a520f3a920e3,Tower Tandoori,51.49623731890455,-0.08263822495422656,190,8,101
3189,4b1a3037f964a52008e823e3,M Manze's,51.496333832809626,-0.08267641067504883,229,5,136
3190,4ecd558561af476c050f423e,Bus Stop BP,51.49323,-0.084507,24,0,13
3191,4e8ef76ebe7bad367c8b3c76,Crystal China,51.496344,-0.082502,80,1,50
3192,4d28fc2877a2a1cd40b667b7,Tesco Express,51.4958128370432,-0.08325576782226562,106,1,47
3194,519a64f1498ecd79e61ffd12,Bus Stop J Elephant & Castle New Kent Road,51.49497261028779,-0.08579956455530491,13,0,7
3197,4fb47ec5e4b0edf5d4b6bed1,Charlotte Court,51.49302315806153,-0.08461885743417395,8,0,8
3198,52e38fd1498e0f1142c4c1bd,Bermondsey Farmers Market,51.496092412804714,-0.08430074615083254,1,0,1
3199,4f4a8fc5e4b0605e44baca76,味緣,51.496032281064274,-0.08225367138260013,2,0,2
3200,4c42a28caf052d7fb4597f79,Grange Road,51.4959469,-0.082336,15,0,12
3201,4d99ed6eaf3d236a4ad95dc7,Kardo's Hairdressers,51.496456,-0.082397,23,1,10
3202,4ee5fe406da14e7d9b23b81b,O-Tower Caribbean Cuisine,51.49573516845703,-0.08302710205316544,26,0,25
3204,4ba587e0f964a520c40f39e3,Harriets!,51.494708,-0.081583,1,0,1
3205,4ec0def777c885a64ee5fdff,Image Magic,51.4959288788806,-0.08334273474332975,12,0,7
3206,4befd7fbf831c928c05401f2,"Block B, Jam Factory",51.4960149535199,-0.0848507180766245,130,0,6
3207,4c7439c4604a3704a6667f49,The Schoolhouse,51.493292,-0.082519,22,0,11
3208,514623f6e4b0c11f813430b2,Comunidade Cristã em Londres Bermondsey,51.495069,-0.08371,1,0,1
3209,4c12f88a82a3c9b6faccfaf8,TfL Bus N1,51.494137594995394,-0.08569765130232554,26,1,14
3210,5063eff1e4b05ef2f2df018b,Restup London,51.494007,-0.090508,629,14,348
3212,4cb5fb3c8db0a143e58f6616,Sidney Webb House,51.49682875944877,-0.08812719798830906,335,0,61
3214,4cb83b8790c9a1434da17dd6,"New Kent Road, Bricklayers Arms Bus Stop BS",51.4940372297902,-0.08697485221488023,184,2,74
3215,4c2265cb99282d7f7a0f67b0,Searles Oes,51.49388015270233,-0.08797109127044678,13,0,2
3216,4d945fea5241a1cd23485d4b,St Saviours & St Olave's School,51.494965,-0.08798,5,0,4
3217,4c14e792a1010f47b3134d18,BP Petrol Station,51.494263890009556,-0.09101549015527201,61,1,43
3218,5201553f498ed3642060b111,Red Planet,51.494868,-0.088229,1,0,1
3219,50aaa47ae4b00e0a779fed66,The Co-operative Food,51.49654757293984,-0.08835196495056151,34,2,19
3223,4c1bf03b63750f47aebbb567,Lebanese Grill,51.49418279122091,-0.09154720471953885,82,5,46
3224,4c12fa9e82a3c9b625d1faf8,Bagel King,51.49370286685665,-0.0888632355570706,23,2,10
3225,4cc2ca3682388cfacdbe6235,DPD,51.49369922924434,-0.08679900903420322,18,0,17
3226,527962ec11d29f6fd3917a1a,N'21,51.494902,-0.088689,1,0,1
3227,4e5544aed16452af67a92948,Marks & Spencer,51.493963169401646,-0.0908665070556663,47,0,37
3229,528a637011d2863860f56a4a,Globe Academy,51.49468544468143,-0.09230104468319776,6,0,3
3231,4f78cb55e4b05c37fcc68152,Searles Road,51.49356956264762,-0.08864483115078214,76,0,22
3232,4eb7ece7f790d87d03c3967e,The victoria pub,51.4945217,-0.086311,24,1,18
3233,522f7b2c8abfe94118bd2da4,Shebele Ethiopian Restaurant,51.4942570390005,-0.0906327749995626,1,0,1
3234,4f121954e4b072565d6d3ff2,The Paragon,51.49320040525206,-0.08822510403738673,54,1,9
3236,4fae29d4e4b097c37e2f17ca,Cafe Reality,51.494171142578125,-0.09172829985618591,22,1,10
3237,51ccdcaa498e1de08c647300,TfL Bus N343,51.495537,-0.088566,1,0,1
3238,4fec8718e4b096851fa38e56,Bus Stop BE @ Bartholomew Street,51.495110952126886,-0.08609240966277164,2,0,2
3239,4feb35b9e4b009d74ac14cf9,Globe academy,51.49479429943456,-0.0909022275240869,27,0,14
3240,50d5a869e4b07f4e5c86d420,Elephant & Castle,51.49431355394777,-0.09563316302849269,203,0,129
3241,4c2601b7f1272d7f6eb285c5,Kwik-Fit,51.49396656954464,-0.09265972271125938,30,1,26
3244,51d9b134498e3561cc7c13b3,The Rising Sun,51.49476190015707,-0.09307526041513402,11,0,10
3247,4e00c1f4d1647696f1213399,TfL Barclays Cycle Hire - New Kent Road,51.49443684523344,-0.09299755096435547,59,1,16
3249,4d6a7660fd7ea35dc128b24a,Rodney Place,51.494155035696664,-0.09389255278942135,134,1,40
3250,4ce7bb9ef1c6236a544e5bf0,New Kent Road,51.49440507904834,-0.09601773551491233,412,1,102
3251,50e6cee2e4b0bf941b0d3129,Tesco Express,51.49417783431109,-0.09205287633468308,39,0,22
3253,519abbd5e4b035e0646ae391,New Kent Road General Store,51.494335,-0.091798,1,0,1
3254,4d569786cff7721e5186b7f5,Heygate Estate,51.49324784798508,-0.0960874557495117,239,2,72
3255,4f368f1ae4b0d26ba00a0dfc,Tower Bridge Care Home,51.49463998181656,-0.09382040257266708,10,0,3
3256,526b9a0511d288389a49ecbc,Bus Stop J - Elephant & Castle/New Kent Road,51.495003792446965,-0.09812272726942486,19,0,3
3259,4e2ad26562e144b5d3a52394,Crown and Anchor,51.494221944900374,-0.09438110735364652,23,2,16
3260,4e2ca085b61cd01083822f23,Malzza,51.493637,-0.091752,2,0,2
3261,4d7a2272f87b236a7e453b1f,Baitul-Aziz Mosque,51.4974139688939,-0.09470271549239455,121,0,39
3262,4d6d6c6f423d54810708eeb1,Boiler room,51.4952427148819,-0.09350180625915527,10,0,6
3263,4ef359e0b8f7f381f7f666d3,Mojo Manor,51.4969,-0.090958,81,0,12
3264,518fee1a498ea99a84046dd9,Balfour Street,51.493445,-0.091566,1,0,1
3265,5155f090e4b02a486f6c52ac,Crossway United Reform Church,51.494187,-0.094676,1,0,1
3266,51339648e4b0a2e133eba44b,Bus Stop BT,51.494046,-0.094678,1,0,1
3268,522e6ffc4dcb9d240ce1f130,Habesha,51.4942570390005,-0.0906944179995435,0,0,0
3269,5167c5cf72da21989f823acf,The Warehouse Sports & Performing Arts Centre,51.49557237545021,-0.09207487106323241,0,3,0
3270,4c8739c59c808cfa11c6121e,Elephant & Castle Railway Station (EPH),51.493969265745775,-0.0987321138381958,4783,15,1499
3271,4b705da1f964a5208b152de3,Elephant & Castle Shopping Centre,51.49445020457691,-0.09982109069824219,3006,19,1276
3272,4ac518cbf964a520c4a520e3,Coronet Theatre,51.49488011711522,-0.09897031404302152,1166,8,908
3273,4b7061e2f964a520d4162de3,La Bodeguita Restaurant,51.493835670725524,-0.09973526000976562,305,11,211
3274,4ac518ebf964a52037ac20e3,Corsica Studios,51.49351504107947,-0.09896278381347656,956,16,650
3275,4b745da9f964a520f2d72de3,Mamuśka!,51.49406278202701,-0.09997129440307617,802,25,396
3276,4b7010b4f964a520a7052de3,Tesco Metro,51.49449028258378,-0.09958505630493164,958,7,256
3277,4bdaa3c02a3a0f476b95abb6,The Rockingham Arms (Wetherspoon),51.49572600383648,-0.09952068328857422,1810,9,608
3278,4e9c430f4901d3b0b7a0db40,Quickstop Coffee,51.494198,-0.09869,5,0,3
3279,4f54927fe4b063296f4f6899,Bus Stop K - Elephant & Castle New Kent Road,51.49489,-0.098612,108,0,26
3280,4da1fd80d686b60c099eb028,Strata SE1,51.49317574534644,-0.09967651257080931,2165,3,276
3282,4e4a789652b11cf651b2312e,London School Of Commerce ( HH Branch),51.49475148673702,-0.0998547289821328,252,0,57
3284,4bd4ba357b1876b03caf8986,TfL Bus 35,51.49453036055544,-0.100250244140625,750,3,180
3285,5214fc8611d23ad2c6e4bcb3,Little Orient,51.494126059701756,-0.09866466502508069,10,1,8
3286,4d12a54d032359416d9b557d,Bear bowling @ Elephant and Castle,51.49418301696384,-0.09969234466552734,219,2,158
3287,4d21e4215c4ca1cd9c44ad3d,Superbowl,51.49388242902714,-0.09959042072296143,288,4,206
3288,4bd5db276f649521a5d36fec,Tai Tip Mein,51.493857,-0.100376,329,8,115
3289,4bdc7b182a3a0f47c009b3b6,Charlie Chaplin,51.49510587241893,-0.09914413687313814,142,4,86
3290,4b9e493df964a52061d736e3,Sundial,51.494087,-0.099698,29,1,18
3291,52c98452498ea9b73741760c,Jenny's Restaurant,51.49431228637695,-0.09892791509628296,2,0,2
3292,4bbc88a2ed7776b0aab73f51,Hannibal House,51.49411032736606,-0.10016746611133576,324,2,83
3293,4c0922e77e3fc928f065f182,The Elephant & Castle Pub,51.495599093467625,-0.09949922561645508,387,3,227
3294,515782cbe4b04d6d8f70498e,We Party,51.49440339803592,-0.09839036156231902,10,0,9
3295,4ca72bb7f47ea143be906721,99p Stores,51.49500342691592,-0.09970592230331624,103,1,37
3296,50705fc9e4b0c34b4fef5a41,Bus Stop R @ Elephant & Castle Station,51.493938,-0.100371,24,0,14
3297,52762731498e60799fc25617,Platform 4,51.49415690710741,-0.09859595358610117,3,0,3
3298,4b8fc239f964a520b56033e3,Cafe Nova,51.49416965754207,-0.09961724281311035,55,0,18
3300,4b62a4e8f964a520bb4d2ae3,London College of Communication,51.49476081747037,-0.10167829741104123,5731,11,935
3301,4cefb7bf821254815d0e6ba1,LCC - Canteen,51.49484203366598,-0.10211963555492973,183,1,44
3304,525e7179498ef64e504d4cb2,The Newsroom @ LCC,51.494415120450185,-0.10221541147186028,16,0,6
3305,4f8c0a29e4b002b90d9eb578,Typo Cafe (London College of Communication),51.49482155155981,-0.10150038540047361,286,2,53
3306,5076a87de4b0e1c6e0f79db2,LCC Tower Block,51.494862362005875,-0.10178761029899097,52,0,14
3307,4ca318f7d7c337045c9f9d62,University Of The Arts,51.49483,-0.10136,282,0,79
3308,4f0b1ed1e4b0fcefab3adc91,LCC Library Silent Zone,51.494734673904226,-0.10135653231415855,315,1,91
3309,4ec53717be7bd3e1851f8527,LCC Library Groop Zone,51.49487301662921,-0.10169003112563502,137,0,35
3310,4f856826e4b0e90cd467b7c8,Age UK London,51.49515982561057,-0.10158695954194222,44,1,2
3311,4d52b95f4015b1f7acad7dcf,LCC SU Bar (Darkroom),51.494769758396764,-0.10202769784285287,120,3,53
3312,50b74d7ae4b0b3ebc10fdde0,LCC Digital Space,51.494492365051485,-0.10120001950361678,103,1,28
3315,517a4994e4b04ad96a57235b,LCC Studio WG28,51.49438040278131,-0.10171667065450572,17,0,4
3316,4e8d7f1c77c8aa870709ac12,LCC Studio 2,51.49421,-0.102538,2,0,2
3317,4eb190c91081ba283625937a,Elephant and Castle Bus Stop (Z) - London College of Communication,51.49542208631043,-0.10258376598358154,35,0,21
3318,4f339fb8e4b0cc4cf7d9d7bb,Typo,51.494862654395014,-0.10144317963119681,11,0,4
3320,50f3f53ee4b03b38c75c0387,D112,51.494361,-0.102359,7,0,2
3321,511a3e11e4b0f04136fb9755,Sabor Peruano,51.49462162452315,-0.10106320200506204,10,1,7
3323,52f63f7a498ee194d52cee2e,"Upper Street Gallery, University of the Arts London",51.495391845703125,-0.10200739651918411,1,0,1
3324,4e8c1735b634adfa528248b4,LCC Podium Lecture Theater,51.49468303134892,-0.10184402979807534,33,0,19
3325,4fa100c1e4b026ec6374e8b7,LCC Main Lecture Theatre,51.494652424313934,-0.10124740987467802,38,0,21
3326,4e970358b8f7d8c6910a71c2,LCC Digital Studio,51.49397387141288,-0.10260423716258933,7,0,4
3327,51825b75498e53156353295a,D109,51.494473,-0.102338,1,0,1
3328,52f0d52a498e2d79c4b4a6fb,Bus Stop S - Elephant & Castle Station,51.493972,-0.100818,1,0,1
3329,4c7e6e305af8b60c40669210,Princess Street Group Practice,51.495671,-0.102331,56,2,23
3330,4ac518d3f964a52078a720e3,Imperial War Museum,51.4960666562374,-0.10866165161132812,4847,64,3969
3331,4c7e4edc3b22a1cd8f56619e,Geraldine Mary Harmsworth Park,51.49672123605765,-0.10750293731689453,486,2,171
3332,4c12842ca9c220a1fa20549d,Walcot Square,51.493835670725524,-0.10874748229980469,244,0,28
3333,4b3159f9f964a520440525e3,Grand Union Kennington,51.4954271,-0.110891,627,12,434
3334,4bb5d7c2ef159c74a91575f7,West Square,51.49462271572048,-0.10580663394237626,416,0,60
3335,4bfee23f4e5d0f47df4e7d1f,The Ship,51.49310430981431,-0.1107396872281116,551,10,210
3336,4eb3ddd87ee5024d7e50691c,Imperial War Archive Of Photographs,51.49466274643796,-0.10697750737280359,15,0,7
3337,5049ef69e4b01e50331645e3,Parsnip,51.493841,-0.107662,3,0,2
3338,4fe635a6e4b04d88c6403c4b,Koza,51.49630085423923,-0.11133796576069178,73,4,60
3340,50eed6fd011c12290c229b66,Expert Landscaping London,51.49481090537035,-0.10853290557861328,0,2,0
3341,4f27b661e4b0715242262469,Toad Hall Montessori School,51.49386217686948,-0.1069229732541758,7,0,2
3342,50814b28e4b0361f658cdcd3,Bakery Treats!,51.49506378173828,-0.10866100341081619,1,1,1
3343,4c828ba351ada1cdd17b1d10,The Cinema Museum,51.49223200176514,-0.10525896389455283,108,3,88
3344,52441e5411d2ce346e23b9ab,London Tattoo South,51.496202,-0.104693,7,2,7
3345,50a60f60e4b09c61ed8d548d,Paroxite,51.492137,-0.107462,10,0,1
3346,4ac518cff964a5204da620e3,Tibetan Peace Garden,51.496908257136845,-0.1075887680053711,241,2,51
3347,4caa421cd971b1f7bdff23e1,St Mary's Garden's,51.493594506489416,-0.1086650570276643,140,1,19
3348,4cf6dcba11e76a31eb9dac3b,Jamyang Buddhist Center,51.491600618953214,-0.10541721096438551,36,3,24
3349,523d8610498e69842f381773,Brook Dr,51.4952455251205,-0.10940623859729989,6,0,3
3350,4e6bc063b993d5439feb96eb,Pot Pot's Yard,51.494054,-0.109926,1,0,1
3351,4f803371e4b00d748175b403,Section Of The Berlin Wall,51.496368,-0.108328,42,0,25
3352,4cb65016589f236a64d2363d,30 St Mary's Gardens Messer's Room,51.49279852666514,-0.10855919355155505,18,0,4
3353,4c29ca4efe6e2d7fb249553c,George Mathers Road,51.492463286691795,-0.10474943911663569,16,0,9
3354,4ee3956e4690f8893fad3d87,Sparrow's Food And Wine,51.49134650048051,-0.10835291935136995,215,2,22
3355,50881b47e4b082a8f9f45694,Boh,51.494961,-0.105325,0,0,0
3356,50881b03e4b097b4d93797e4,Lipton,51.494961,-0.105325,0,0,0
3357,51bb301dabd841740b5440a8,Classic Window Repair,51.49268005745951,-0.10864019393920898,0,2,0
3358,51fbc17c498eda7c9ab24689,West Square Gardens,51.495235443115234,-0.10552044957876205,1,0,1
3359,4e79a7d6c65b010445e1263e,Gateway Clinic,51.49257,-0.107504,5,0,2
3360,4bf9d6d25efe2d7f53ed6c34,London Eye Hostel,51.494406,-0.114563,470,9,214
3362,50d43e11e4b044c009a3a6ef,Southwest Train To Waterloo,51.493765,-0.117046,273,0,169
3364,4b683bfef964a5204c6d2be3,The Three Stags,51.496529,-0.111547,775,15,550
3365,516ec13229a6ba23f06a24a1,CIeaners of South London,51.49455707918363,-0.11278152465820314,0,0,0
3366,51f23571498ed42e398ee11f,Training Room 2,51.49418045386255,-0.11239078353874371,1,0,1
3368,4f4fab98e4b07dc4f0804b7b,Sponge Bob Square Pants,51.494423485886074,-0.11647224426269531,340,2,77
3370,4dab37d78154abafc2be3377,The Royal Oak,51.49496103387091,-0.11351144698572202,6,1,5
3371,4c4d81411b8e1b8ddd9cb625,Loft London - Lambeth,51.49451,-0.114156,4,0,4
3372,4d07bef28620224b6dc3b940,Walnut tree walk primary school,51.494866686544285,-0.11389686898007272,36,0,7
3373,52616fa411d26297d8192f9e,Chicken Palace,51.494168,-0.114377,1,0,1
3374,52e92a52498e8f6d4ed62bfc,Metropolitan Police Control Lambeth,51.494799,-0.117198,1,0,1
3375,4da9438b4df01c19b16d25ce,Petey & Al's,51.49329931666667,-0.11336825,3,0,1
3376,4ad48899f964a52021e820e3,Corner Cafe,51.49566582284574,-0.11569626066727652,208,2,77
3377,522f544f11d24f9ad0f6bba2,Big Ben Pizza,51.49284682948118,-0.11465242969479786,5,0,5
3378,4df610feb61cbd3ec023c93f,Poetry School,51.494285817599206,-0.11456633270163016,9,0,5
3379,4f579926e4b0f5ca244b0fb2,Westminster City Council,51.496201576018805,-0.11319638462356317,3,0,3
3380,528341ce11d2f8f6e4ac27cd,la caduta di waterloo,51.493010055203754,-0.11280483354671213,1,0,1
